norm_stdev r_source r_in r_out "rIn - r" "rOut - rIn"
0.001112314996254448 40.0 80.0 90.0 40.0 10.0
0.001114996604725371 40.0 80.0 100.0 40.0 20.0
0.0011173965188335001 40.0 80.0 110.0 40.0 30.0
0.0011214344304836547 40.0 80.0 120.0 40.0 40.0
0.0011261113248756437 40.0 80.0 130.0 40.0 50.0
0.0011314487133428463 40.0 80.0 140.0 40.0 60.0
0.0011376760173025858 40.0 80.0 150.0 40.0 70.0
0.0011426251676481198 40.0 80.0 160.0 40.0 80.0
0.0011178367691316996 40.0 90.0 100.0 50.0 10.0
0.0011199401920969395 40.0 90.0 110.0 50.0 20.0
0.001124246310218745 40.0 90.0 120.0 50.0 30.0
0.00112911502666238 40.0 90.0 130.0 50.0 40.0
0.0011346036781676148 40.0 90.0 140.0 50.0 50.0
0.0011409683548300625 40.0 90.0 150.0 50.0 60.0
0.001145845328895719 40.0 90.0 160.0 50.0 70.0
0.0011221184819792055 40.0 100.0 110.0 60.0 10.0
0.0011272939580818189 40.0 100.0 120.0 60.0 20.0
0.001132512611243209 40.0 100.0 130.0 60.0 30.0
0.0011382040099760635 40.0 100.0 140.0 60.0 40.0
0.0011447422125112669 40.0 100.0 150.0 60.0 50.0
0.0011494957099071955 40.0 100.0 160.0 60.0 60.0
0.0011323184505505916 40.0 110.0 120.0 70.0 10.0
0.0011373509397223356 40.0 110.0 130.0 70.0 20.0
0.0011429827077950297 40.0 110.0 140.0 70.0 30.0
0.0011495677201916103 40.0 110.0 150.0 70.0 40.0
0.001153994724152248 40.0 110.0 160.0 70.0 50.0
0.0011421977323961907 40.0 120.0 130.0 80.0 10.0
0.0011478978098799894 40.0 120.0 140.0 80.0 20.0
0.0011546604359678131 40.0 120.0 150.0 80.0 30.0
0.001158639707532027 40.0 120.0 160.0 80.0 40.0
0.0011533254404843905 40.0 130.0 140.0 90.0 10.0
0.001160384843149662 40.0 130.0 150.0 90.0 20.0
0.0011635370210598336 40.0 130.0 160.0 90.0 30.0
0.0011671338910261152 40.0 140.0 150.0 100.0 10.0
0.0011683211150306297 40.0 140.0 160.0 100.0 20.0
0.0011011099158347274 50.0 60.0 70.0 10.0 10.0
0.0011205309998531681 50.0 60.0 80.0 10.0 20.0
0.0011284544813031903 50.0 60.0 90.0 10.0 30.0
0.0011338280569492382 50.0 60.0 100.0 10.0 40.0
0.0011379131691323556 50.0 60.0 110.0 10.0 50.0
0.0011429086516206875 50.0 60.0 120.0 10.0 60.0
0.0011482946184890382 50.0 60.0 130.0 10.0 70.0
0.0011541293204320562 50.0 60.0 140.0 10.0 80.0
0.0011607563447454355 50.0 60.0 150.0 10.0 90.0
0.0011663449656400338 50.0 60.0 160.0 10.0 100.0
0.0011375301912353662 50.0 70.0 80.0 20.0 10.0
0.001139698912105412 50.0 70.0 90.0 20.0 20.0
0.0011423451810450872 50.0 70.0 100.0 20.0 30.0
0.0011447353977661898 50.0 70.0 110.0 20.0 40.0
0.0011487627296982458 50.0 70.0 120.0 20.0 50.0
0.0011535045278023702 50.0 70.0 130.0 20.0 60.0
0.0011588823091990127 50.0 70.0 140.0 20.0 70.0
0.0011651941830742914 50.0 70.0 150.0 20.0 80.0
0.0011704515338382226 50.0 70.0 160.0 20.0 90.0
0.001142208900068212 50.0 80.0 90.0 30.0 10.0
0.0011449382133202212 50.0 80.0 100.0 30.0 20.0
0.001147178588161455 50.0 80.0 110.0 30.0 30.0
0.0011513530091911374 50.0 80.0 120.0 30.0 40.0
0.001156215913805823 50.0 80.0 130.0 30.0 50.0
0.0011617054737275458 50.0 80.0 140.0 30.0 60.0
0.0011681341948791978 50.0 80.0 150.0 30.0 70.0
0.0011733511266365253 50.0 80.0 160.0 30.0 80.0
0.0011478264639544365 50.0 90.0 100.0 40.0 10.0
0.0011497159421336714 50.0 90.0 110.0 40.0 20.0
0.0011542014216869186 50.0 90.0 120.0 40.0 30.0
0.0011592792327805895 50.0 90.0 130.0 40.0 40.0
0.001164925181662466 50.0 90.0 140.0 40.0 50.0
0.0011715029559742067 50.0 90.0 150.0 40.0 60.0
0.0011766627849612702 50.0 90.0 160.0 40.0 70.0
0.0011517032659629663 50.0 100.0 110.0 50.0 10.0
0.0011572445727187446 50.0 100.0 120.0 50.0 20.0
0.0011627371353317784 50.0 100.0 130.0 50.0 30.0
0.0011686026029644558 50.0 100.0 140.0 50.0 40.0
